_id,serverid,latitude,longitude,accuracy,speed,calc_speed,corrected_speed,calc_state,timestamp,processedResult,isSynced,altitude,bearing
5752,-1,22.2612089,73.2004164,10,8.960000038146973,8.786818504333496,-1,,1526789084000,-1,0,-45,197
5753,-1,22.2611239,73.2003871,10,9.34000015258789,9.885001182556152,-1,,1526789085000,-1,0,-46,195
5754,-1,22.2610423,73.2003617,10,9.90999984741211,9.407506942749023,-1,,1526789086000,-1,0,-45,197
5755,-1,22.2608572,73.2002919,10,11.1899995803833,10.861398696899414,-1,,1526789088000,-1,0,-44,200
5756,-1,22.2607648,73.2002519,10,11.640000343322754,11.031229972839355,-1,,1526789089000,-1,0,-44,201
5757,-1,22.2606688,73.2002141,10,11.819999694824219,11.321935653686523,-1,,1526789090000,-1,0,-44,198
5758,-1,22.2604511,73.2001484,10,12.869999885559082,12.519918441772461,-1,,1526789092000,-1,0,-44,198
5759,-1,22.2602316,73.2000683,10,13.319999694824219,12.834996223449707,-1,,1526789094000,-1,0,-45,196
5760,-1,22.2599922,73.2000013,10,13.520000457763672,13.697205543518066,-1,,1526789096000,-1,0,-45,196
5761,-1,22.2598743,73.1999645,10,13.720000267028809,13.595364570617676,-1,,1526789097000,-1,0,-45,196
5762,-1,22.2596385,73.1998846,10,13.579999923706055,13.689501762390137,-1,,1526789099000,-1,0,-45,198
5763,-1,22.2595226,73.199838,10,13.579999923706055,13.703414916992188,-1,,1526789100000,-1,0,-45,199
5764,-1,22.259291,73.1997531,10,13.380000114440918,13.548922538757324,-1,,1526789102000,-1,0,-44,199
5765,-1,22.259175,73.1997053,10,13.260000228881836,13.757598876953125,-1,,1526789103000,-1,0,-44,198
5766,-1,22.2589475,73.199631,10,12.699999809265137,13.165144920349121,-1,,1526789105000,-1,0,-44,196
5767,-1,22.2588417,73.1995958,10,12.399999618530273,12.264577865600586,-1,,1526789106000,-1,0,-45,195
5768,-1,22.2587353,73.1995651,10,11.930000305175781,12.199609756469727,-1,,1526789107000,-1,0,-45,194
5769,-1,22.2586311,73.1995394,10,11.819999694824219,11.83863353729248,-1,,1526789108000,-1,0,-46,186
5770,-1,22.2584412,73.1994797,10,10.819999694824219,10.95510196685791,-1,,1526789110000,-1,0,-46,184
5771,-1,22.2583542,73.1994577,10,10.569999694824219,9.897120475769043,-1,,1526789111000,-1,0,-46,192
5772,-1,22.2582727,73.1994354,10,9.75,9.312915802001953,-1,,1526789112000,-1,0,-46,195
5773,-1,22.2581152,73.1993722,10,9.4399995803833,9.308724403381348,-1,,1526789114000,-1,0,-46,198
5774,-1,22.2580262,73.1993385,10,9.649999618530273,10.449543952941895,-1,,1526789115000,-1,0,-46,197
5775,-1,22.2579374,73.1993112,10,9.65999984741211,10.227864265441895,-1,,1526789116000,-1,0,-46,195
5776,-1,22.2577635,73.1992672,10,9.789999961853027,9.891732215881348,-1,,1526789118000,-1,0,-46,193
5777,-1,22.2576862,73.1992493,10,8.890000343322754,8.756309509277344,-1,,1526789119000,-1,0,-46,193
5778,-1,22.2576117,73.1992352,10,8.15999984741211,8.37670612335205,-1,,1526789120000,-1,0,-46,189
5779,-1,22.2574812,73.1992306,10,6.880000114440918,7.229266166687012,-1,,1526789122000,-1,0,-46,177
5780,-1,22.2574244,73.1992254,10,6.460000038146973,6.312474250793457,-1,,1526789123000,-1,0,-45,179
5781,-1,22.2573036,73.1992064,10,7.050000190734863,6.759620189666748,-1,,1526789125000,-1,0,-44,195
5782,-1,22.2571962,73.1991433,10,6.269999980926514,6.777557849884033,-1,,1526789127000,-1,0,-44,215
5783,-1,22.2571611,73.1991116,10,4.239999771118164,5.07772159576416,-1,,1526789128000,-1,0,-44,223
