_id,serverid,eventname,timestamp_current,timestamp_prev,latitude_current,longitude_current,latitude_prev,longitude_prev,altitude_current,altitude_prev,speed_current,speed_prev,accuracy_current,accuracy_prev,bearing_current,bearing_prev,isSynced
87,-1,Accelerate,1526114678000,1526114673000,22.2649149,73.1814867,22.2646495,73.1814283,-35.3819753427944,-35.5648935468227,5.9569263458252,3.04935359954834,12.0,10.0,8.0,9.0,-1
88,-1,Running,1526114681000,1526114678000,22.2650871,73.1815096,22.2649149,73.1814867,-35.9445394272914,-35.3819753427944,7.00669479370117,5.9569263458252,10.0,12.0,7.0,8.0,-1
89,-1,Accelerate,1526114686000,1526114681000,22.26545,73.1815494,22.2650871,73.1815096,-34.0464253753616,-35.9445394272914,9.44317722320557,7.00669479370117,10.0,10.0,7.0,7.0,-1
90,-1,Running,1526114696000,1526114686000,22.2663563,73.1816767,22.26545,73.1815494,-32.1778639972116,-34.0464253753616,11.303825378418,9.44317722320557,10.0,10.0,7.0,7.0,-1
91,-1,Accelerate,1526114702000,1526114696000,22.2670448,73.1817967,22.2663563,73.1816767,-29.3738879055038,-32.1778639972116,13.9671211242676,11.303825378418,10.0,10.0,10.0,7.0,-1
92,-1,Running,1526114715000,1526114702000,22.2686002,73.18205,22.2670448,73.1817967,-29.6694915650662,-29.3738879055038,12.8151540756226,13.9671211242676,10.0,10.0,8.0,10.0,-1
93,-1,Deaccelerate,1526114723000,1526114715000,22.2691888,73.1821299,22.2686002,73.18205,-28.7248295400705,-29.6694915650662,2.56163120269775,12.8151540756226,10.0,10.0,3.0,8.0,-1
94,-1,Running,1526114725000,1526114723000,22.2692202,73.1821303,22.2691888,73.1821299,-28.7687781602255,-28.7248295400705,3.20599699020386,2.56163120269775,10.0,10.0,358.0,3.0,-1
95,-1,Accelerate,1526114758000,1526114725000,22.2723214,73.1825588,22.2692202,73.1821303,-28.3172025847963,-28.7687781602255,13.2022438049316,3.20599699020386,10.0,10.0,8.0,358.0,-1
96,-1,Running,1526114763000,1526114758000,22.2728782,73.182641,22.2723214,73.1825588,-27.1621790743377,-28.3172025847963,11.4791402816772,13.2022438049316,10.0,10.0,6.0,8.0,-1
97,-1,Deaccelerate,1526114769000,1526114763000,22.2734224,73.1826673,22.2728782,73.182641,-30.2542262574509,-27.1621790743377,7.96723365783691,11.4791402816772,10.0,10.0,1.0,6.0,-1
98,-1,Accelerate,1526114780000,1526114769000,22.2745368,73.1827622,22.2734224,73.1826673,-35.5419689598371,-30.2542262574509,12.478099822998,7.96723365783691,12.0,10.0,4.0,1.0,-1
99,-1,Deaccelerate,1526114781248,1526114780000,22.274645,73.1827706,22.2745368,73.1827622,-35.6027575288916,-35.5419689598371,0.0,12.478099822998,10.7659997940063,12.0,0.0,4.0,-1
100,-1,Accelerate,1526114783000,1526114781248,22.2748575,73.1827887,22.274645,73.1827706,-35.5208028093557,-35.6027575288916,13.5758867263794,0.0,12.0,10.7659997940063,4.0,0.0,-1
101,-1,Running,1526114805000,1526114783000,22.2773562,73.1829642,22.2748575,73.1827887,-28.2515783307191,-35.5208028093557,10.8200235366821,13.5758867263794,10.0,12.0,5.0,4.0,-1
102,-1,Deaccelerate,1526114810000,1526114805000,22.2776608,73.1829948,22.2773562,73.1829642,-27.2659268515353,-28.2515783307191,4.05773448944092,10.8200235366821,10.0,10.0,4.0,5.0,-1
103,-1,Turn,1526114816000,1526114812000,22.2777028,73.183138,22.2776938,73.1830073,-27.2358146118876,-27.2518115181322,4.04603719711304,2.53546595573425,12.0,10.0,108.0,34.0,-1
104,-1,Running,1526114817000,1526114816000,22.2776885,73.18318,22.2777028,73.183138,-27.2747400061927,-27.2358146118876,4.09837818145752,4.04603719711304,12.0,12.0,109.0,108.0,-1
105,-1,Accelerate,1526114829000,1526114817000,22.277634,73.1840473,22.2776885,73.18318,-30.7755344778486,-27.2747400061927,11.0495615005493,4.09837818145752,10.0,12.0,90.0,109.0,-1
106,-1,Running,1526114840000,1526114829000,22.2776534,73.1852539,22.277634,73.1840473,-26.6809125393823,-30.7755344778486,11.0471515655518,11.0495615005493,12.0,10.0,91.0,90.0,-1
107,-1,Turn,1526114843000,1526114840747,22.2776488,73.1855391,22.2776512,73.1853525,-27.0853654139689,-26.6649729771564,9.72230625152588,0.0,12.0,11.5989999771118,90.0,0.0,-1
108,-1,Running,1526114847000,1526114843000,22.2776542,73.185926,22.2776488,73.1855391,-25.5662408207847,-27.0853654139689,9.30837631225586,9.72230625152588,12.0,12.0,88.0,90.0,-1
109,-1,Accelerate,1526114849000,1526114847000,22.2776622,73.1861184,22.2776542,73.185926,-25.7969906885336,-25.5662408207847,10.42919921875,9.30837631225586,12.0,12.0,87.0,88.0,-1
110,-1,Deaccelerate,1526114852000,1526114849000,22.2776659,73.1862409,22.2776622,73.1861184,-25.6831193994862,-25.7969906885336,1.00146317481995,10.42919921875,15.6510000228882,12.0,89.0,87.0,-1
111,-1,Stopped,1526114854000,1526114852000,22.2776675,73.1862625,22.2776659,73.1862409,-25.5619283296343,-25.6831193994862,1.40678000450134,1.00146317481995,13.121000289917,15.6510000228882,87.0,89.0,-1
112,-1,Turn,1526114856000,1526114856000,22.2776992,73.1863689,22.2776992,73.1863689,-24.335464388354,-24.335464388354,5.51702117919922,5.51702117919922,16.0,16.0,66.0,66.0,-1
113,-1,Running,1526114857000,1526114856000,22.2777204,73.1864275,22.2776992,73.1863689,-24.5653358601301,-24.335464388354,5.51702117919922,5.51702117919922,16.0,16.0,73.0,66.0,-1
114,-1,Turn,1526114859000,1526114859000,22.2778477,73.186442,22.2778477,73.186442,-24.5307959266821,-24.5307959266821,7.31300067901611,7.31300067901611,12.0,12.0,5.0,5.0,-1
115,-1,Running,1526114860000,1526114859000,22.2779155,73.1864428,22.2778477,73.186442,-24.378308103702,-24.5307959266821,7.36045026779175,7.31300067901611,12.0,12.0,5.0,5.0,-1
116,-1,Deaccelerate,1526114860747,1526114860000,22.2779961,73.1864468,22.2779155,73.1864428,-24.3771093049913,-24.378308103702,0.0,7.36045026779175,11.5369997024536,12.0,0.0,5.0,-1
117,-1,Accelerate,1526114867000,1526114860747,22.2785697,73.1864849,22.2779961,73.1864468,-24.7175238167558,-24.3771093049913,11.8295097351074,0.0,10.0,11.5369997024536,2.0,0.0,-1
118,-1,Running,1526114869000,1526114867000,22.2787803,73.1864984,22.2785697,73.1864849,-25.8524218140231,-24.7175238167558,11.9450912475586,11.8295097351074,10.0,10.0,3.0,2.0,-1
119,-1,Accelerate,1526114873000,1526114869000,22.2792469,73.1865478,22.2787803,73.1864984,-28.9530479724863,-25.8524218140231,13.6181993484497,11.9450912475586,10.0,10.0,5.0,3.0,-1
120,-1,Running,1526114874000,1526114873000,22.2793647,73.1865655,22.2792469,73.1865478,-29.8113987543014,-28.9530479724863,13.3511152267456,13.6181993484497,10.0,10.0,6.0,5.0,-1
121,-1,Accelerate,1526114878000,1526114874000,22.2798569,73.1867391,22.2793647,73.1865655,-31.6807064474967,-29.8113987543014,14.9929361343384,13.3511152267456,10.0,10.0,18.0,6.0,-1
122,-1,Running,1526114897000,1526114878000,22.282204,73.1878302,22.2798569,73.1867391,-38.3403137203443,-31.6807064474967,14.1946086883545,14.9929361343384,10.0,10.0,17.0,18.0,-1
123,-1,Turn,1526114899000,1526114899000,22.2824436,73.1878327,22.2824436,73.1878327,-37.9130396864945,-37.9130396864945,13.5380525588989,13.5380525588989,10.0,10.0,1.0,1.0,-1
124,-1,Running,1526114901000,1526114899000,22.2826726,73.1878417,22.2824436,73.1878327,-38.820327965602,-37.9130396864945,12.8342065811157,13.5380525588989,12.0,10.0,1.0,1.0,-1
